test_label,test_seq,test_seg,train_label,train_seq,costs
jack can you hear me,98,2500,eat,25,"[0.010331415951548375, 0.01170860614190181, 0.011449791063842031, 0.010086761067096273, 0.009062888097589334, 0.008127261708879136, 0.006767428795134158, 0.005620098456526579, 0.00452132684802256, 0.004174575417229982, 0.00441131192760734, 0.0050008192742507914, 0.00460334560192478, 0.0036535682660575387, 0.0036324706112281515, 0.00378634916063181, 0.004043772571206468, 0.004329914777028328, 0.0046550970927151615, 0.0049326918797567496, 0.005163197604219532, 0.005225477252232606, 0.005509467922455773, 0.005330490937095637, 0.005177462780972704]"
jack can you hear me,98,2500,eat,20,"[0.009487796329536594, 0.011306788182856149, 0.011799386639539023, 0.012099231193665341, 0.011037334186427664, 0.009464159233747235, 0.007617528715295155, 0.006346194998954701, 0.005352188686693913, 0.004577205330374298, 0.00391034271265987, 0.004064032460232986, 0.004037371576693002, 0.0031268484858447297, 0.0028738101588091647, 0.0026941147592956793, 0.003109851123199972, 0.003460618546047789, 0.0038263533339713387, 0.003974908451545106, 0.0042382581109447065, 0.004788535276800806, 0.005172333196302534, 0.004785514372546942, 0.0047128559537206235, 0.004038104173844001]"
jack can you hear me,98,2500,eat,20,"[0.007150416391077477, 0.008318976202367387, 0.00898705439314095, 0.009130282455086871, 0.008611748981252849, 0.007742613002624849, 0.006841866479498226, 0.00609436116187412, 0.004941065784342483, 0.0039196005331867175, 0.003116601709946848, 0.0035311681845519, 0.003995217355435804, 0.0032509202597447357, 0.0031242674736818993, 0.003038892435863244, 0.0032915916617748094, 0.003363698868497339, 0.003230187980356508, 0.0034142665222801323, 0.0038376658696958584, 0.004242196976392276, 0.004238926070292576, 0.0038139403955842035, 0.003659879331302307, 0.0035921689239422627]"
jack can you hear me,98,2500,eat,23,"[0.008824435540320932, 0.010770718217264724, 0.010928966440775886, 0.010104109918641701, 0.009000153459900817, 0.007827648044534691, 0.006485027265011212, 0.005352818626507091, 0.004163411660013897, 0.0033862513357206126, 0.002925990918630615, 0.0036679947609995754, 0.0035741461190247686, 0.0027954661100142997, 0.002699763840275639, 0.0028892927324835663, 0.0031737128160775267, 0.003470035463877636, 0.003714569154440087, 0.003742930548916267, 0.004023084088987818, 0.004398402273331277, 0.004280765218375813, 0.004041632338697162, 0.00379116400744662]"
jack can you hear me,98,2500,eat,26,"[0.010279549076656624, 0.012255756809815515, 0.011370148575771743, 0.01035227727736673, 0.009435627092153601, 0.008542046362299186, 0.007351748257752787, 0.00685589318442309, 0.006112615978869817, 0.005682687938308585, 0.005280879452221814, 0.005587870071684596, 0.005109426918697481, 0.004029397057693475, 0.0038756876599482645, 0.0038758135576891376, 0.004125281595271332, 0.004416545225233341, 0.004525825816633904, 0.0045057867328668535, 0.004744075225355569, 0.005009218372297728, 0.006108597778056111, 0.0059730100537821375]"
jack can you hear me,98,2500,eat,20,"[0.010876073700797703, 0.011303438127813004, 0.011587016063772984, 0.011442362166651385, 0.009709773641490024, 0.008374852649465383, 0.007373301736960211, 0.006476977735064224, 0.005828664934031591, 0.005086320018823237, 0.004342388290641322, 0.004187547066205821, 0.0038716847702970542, 0.003501510446816944, 0.003426285206507429, 0.003396158743644076, 0.0035730000732903445, 0.0038491919227453654, 0.004456707680653124, 0.004851233463042104, 0.0053990669626211045, 0.00559976756291535, 0.005457757673184657, 0.00501536536611584, 0.004271765026346411, 0.0036397555365468514]"
jack can you hear me,98,2500,eat,20,"[0.009159916138716539, 0.010091868662057042, 0.010700162593420826, 0.010968422900351252, 0.008551834536730446, 0.007359534903407403, 0.006281186165073565, 0.005644978259052291, 0.0053000302637555095, 0.0048372579996201785, 0.00402507233809925, 0.0038202413221486127, 0.0033880470651966475, 0.002907777257157998, 0.0028587743446189225, 0.002763870067413307, 0.002899651198728451, 0.0030845958857137756, 0.003515690989907533, 0.003685310269575981, 0.004040270255736023, 0.0043314248823907, 0.004930296745645027, 0.004479299235259621, 0.0039006860121609368, 0.003226806645042382]"
jack can you hear me,98,2500,eat,21,"[0.00892393507876654, 0.010242547439943652, 0.010565758617067336, 0.010130610270276114, 0.008183250114008958, 0.007466327135238067, 0.00683700681451282, 0.006301516469953477, 0.005923444486940745, 0.00561372157404455, 0.0055194498184683236, 0.005899307847459007, 0.005501777375324283, 0.004720100271950432, 0.004434904040697801, 0.004082685108016253, 0.003976501335025238, 0.003856851801454371, 0.003987513632086358, 0.004253877805334303, 0.004739130045972735, 0.005123350433211295, 0.005982355708078863, 0.0059402503154988, 0.005517147316415626, 0.0050506370891740815]"
jack can you hear me,98,2500,eat,21,"[0.008887558468006276, 0.010966764266093929, 0.011686317755837757, 0.011388465478576595, 0.009990446510958928, 0.008739312898290134, 0.007270394321474855, 0.006404165366003578, 0.005459130321775017, 0.004694886763958749, 0.00410967468574056, 0.004354887803059968, 0.004355767320959629, 0.0035948274280240807, 0.0033649957636963735, 0.00318134797753982, 0.003437558172792153, 0.0035548861664004444, 0.003741990181721695, 0.00388514269153212, 0.004132738386475939, 0.0044131192978179, 0.004967119458870961, 0.004727672923296037, 0.004380494102553531, 0.004109098834213398]"
jack can you hear me,98,2500,eat,23,"[0.009550986809919695, 0.010196469829973359, 0.0104990893167816, 0.007461673243989084, 0.00663197089717724, 0.006232587478767769, 0.005758538172304334, 0.005493114171218799, 0.005329390125277734, 0.004746894149038469, 0.004142403530386356, 0.004357998434635647, 0.003821269738011902, 0.003403675123108154, 0.003097996208465647, 0.0031118592665396786, 0.003058321736237804, 0.003180657037987275, 0.0035058502158023144, 0.0037209984144697915, 0.004149586457089173, 0.004497092695446292, 0.005127500452822446, 0.00480278530590031, 0.004255341180948478]"
jack can you hear me,98,2500,eat,23,"[0.009202075365276913, 0.010497612463238517, 0.01098699324446095, 0.010320682785134106, 0.008897760777348145, 0.00763786883928051, 0.006436522452830097, 0.005761402791012608, 0.005358696799329775, 0.005141002044041498, 0.005178988330614116, 0.006535852181256968, 0.006074978753568245, 0.005276023817322323, 0.004816924179180304, 0.004657031907959056, 0.004383584617065725, 0.004159131551694574, 0.004211807826235097, 0.004258881546145993, 0.004568746064007621, 0.004823738011427236, 0.005605508046758289, 0.006274100101418714, 0.006046085564095225]"
jack can you hear me,98,2500,eat,21,"[0.011489831807856848, 0.012828500470800554, 0.013005086328682944, 0.01265238499712342, 0.011416857309465855, 0.010465506260622936, 0.009286059326353522, 0.007993790566235524, 0.0064488287694712395, 0.00584169571782308, 0.005955847649141525, 0.006767126258672717, 0.006403459074926076, 0.0050532533796627255, 0.004832327294769673, 0.004884305088158971, 0.005395044820814977, 0.005414672365160562, 0.005682915221793216, 0.006369811367211827, 0.006907029864814237, 0.006974037361999866, 0.006902634084764804, 0.00717242446648548, 0.00720584518503911, 0.006810006304509427]"
jack can you hear me,98,2500,eat,18,"[0.009598272512600326, 0.010708577334789178, 0.010739589836351288, 0.010725595163406173, 0.01040408348792676, 0.008479280288408962, 0.006731326253294599, 0.006058058974899293, 0.00529283211435733, 0.004789942185249936, 0.00411606617444768, 0.004162368071087562, 0.003992332757743907, 0.003570208016441571, 0.003574417897071981, 0.0034190608932803987, 0.003354159876464637, 0.0035117762715921996, 0.003719829155176028, 0.0039443179926836784, 0.0043930327461788755, 0.004963860541886621, 0.005291938119069546, 0.004877775554815457, 0.004559046218416376, 0.00405985289648067, 0.0033776635658700604]"
jack can you hear me,98,2500,fetch,17,"[0.004424005634300206, 0.005289807703987273, 0.005682240270411868, 0.006312694046993019, 0.006647090987574753, 0.0066292262887031805, 0.005467422674239144, 0.005630521547842908, 0.005889310561807862, 0.007138267748591178, 0.008467986168499626, 0.009854300488318672, 0.0108327703027934, 0.011072319037297244, 0.011074694972248101, 0.010948425028061785, 0.010412383239644055, 0.009478935507294088, 0.007681101355247845, 0.0062213666840789696, 0.005503181082967653, 0.005476650694422034, 0.006170751340336893, 0.006864705646146474, 0.0081287768313598, 0.008680076384059918, 0.008950119653450446]"
jack can you hear me,98,2500,fetch,17,"[0.004436072742560347, 0.005182988107773564, 0.005584277069079556, 0.0061579372583241065, 0.006762315495510364, 0.0064133610398999915, 0.00574227842905418, 0.006197356296723764, 0.00668517689941666, 0.008244082679329872, 0.00978863162629519, 0.01105791554540976, 0.012212548537482385, 0.012880253780154623, 0.013020622776139624, 0.012520358957322024, 0.011861543722650887, 0.01076484364252556, 0.008472560334092412, 0.0068487994964388154, 0.006132042565428049, 0.005905842986325634, 0.0066491914425032906, 0.007521057422038526, 0.008950232510626517, 0.009819652869112778, 0.010150595815898474]"
jack can you hear me,98,2500,fetch,15,"[0.0033033363907196763, 0.004366689012656226, 0.004617081491834911, 0.005159953293046804, 0.005905337264261919, 0.00603978774675965, 0.005485917512141248, 0.005531313865626053, 0.006156271005644935, 0.007912330422830153, 0.009876609401801658, 0.011426912416689465, 0.01244687465434039, 0.012413049623648168, 0.013086418293898434, 0.012971048199749643, 0.01245656638649872, 0.011339249661902718, 0.009231790414105016, 0.00695698393159064, 0.005730025035561929, 0.005481368770415662, 0.006233167073919121, 0.007476443852636309, 0.008866283144047471, 0.00968118784243149, 0.010103609959479242, 0.009803673788372517]"
jack can you hear me,98,2500,fetch,15,"[0.0027853913043137408, 0.00364400060702658, 0.004087886964592624, 0.004858963701725946, 0.005771135116054179, 0.0065252937039078085, 0.006122000319806194, 0.006428359504328959, 0.007186235399916892, 0.00838113203688177, 0.009646254996091714, 0.01118680607553645, 0.01238723277419298, 0.012817064882549526, 0.013640472922685805, 0.013757061417998321, 0.013586789242204855, 0.010511980561236227, 0.008449906872007074, 0.00627814898786215, 0.00546119501607577, 0.005509867967364146, 0.006021403400109145, 0.007369115726260937, 0.008778308024176425, 0.009651698408364865, 0.010222298810527905, 0.010089527688755628]"
jack can you hear me,98,2500,fetch,17,"[0.0032460804968405597, 0.004425819922260481, 0.004778125567223734, 0.005649877507595726, 0.00664850666356042, 0.007400749622393517, 0.0070649676074331464, 0.007386372518372633, 0.007656273107034258, 0.00873130925971746, 0.010342510562454929, 0.011811665788006756, 0.013305792192925998, 0.013570207995492889, 0.013797944311094698, 0.01349354543650872, 0.012613000480565148, 0.010643910680113104, 0.007934161328198294, 0.006375082133112556, 0.006034151558115049, 0.005933748034215053, 0.006869738743937572, 0.007876020763118934, 0.009183201895360463, 0.010084193666456673, 0.010609381625584731]"
jack can you hear me,98,2500,fetch,17,"[0.003221457811426334, 0.0038923648875190593, 0.004388047949211418, 0.005098923389310287, 0.005425662807013905, 0.0054868582067829205, 0.004654268689852901, 0.005028834051966756, 0.0056514585678981745, 0.0070704384294209095, 0.008306818187859999, 0.009608339201292736, 0.010692380473844396, 0.011171656764109012, 0.011478555699201571, 0.010948292165462585, 0.010194923374565675, 0.009239265204628996, 0.007273092599199119, 0.005470610594031905, 0.00473784552919419, 0.004374815528292588, 0.005002489977925164, 0.0055975291404498865, 0.007062955600508229, 0.007752775323269721, 0.008168019777128731]"
jack can you hear me,98,2500,fetch,15,"[0.003309987569163338, 0.0038766244568412527, 0.004334739654561378, 0.004858774533573688, 0.00570189763828051, 0.006131058230617988, 0.005166484519940976, 0.005022552295602956, 0.005953139873358393, 0.007638289599389459, 0.009406509237179183, 0.01051022224407897, 0.011369226603573127, 0.011962728879076016, 0.012850658070558537, 0.012927345107802364, 0.012478383062588841, 0.011373285267368216, 0.00955421909314605, 0.00690810680272221, 0.005245928839126694, 0.00484001378500446, 0.005217981959498656, 0.006224931273408119, 0.007946494840938378, 0.008805567419841738, 0.009064113439616047, 0.009328261641082958]"
jack can you hear me,98,2500,fetch,15,"[0.003713420438941232, 0.004616832610648384, 0.004983354355111499, 0.005502344713099227, 0.006213388961116051, 0.006810035864758649, 0.005766036895744146, 0.00573352936931405, 0.006148695016837243, 0.007195512118154253, 0.008839736473516007, 0.01028716327152851, 0.01146031167847621, 0.011300242967807272, 0.012104965111738152, 0.011988578480521943, 0.011891338841249691, 0.010905517211808506, 0.008868195433546899, 0.006642032675953498, 0.005265453403460922, 0.004791802068905996, 0.005115881062689831, 0.006115445049268124, 0.007987793309249503, 0.009014942228663444, 0.009134447920743386, 0.00874087259863066]"
jack can you hear me,98,2500,fetch,13,"[0.002519496438490788, 0.0026506838040387284, 0.0033875747877167425, 0.003992588648311774, 0.0047636459794566785, 0.005518823060112105, 0.005540278335081208, 0.005963147171700959, 0.007039140773302895, 0.008283237655958526, 0.009495763249107093, 0.01103929433803991, 0.012054634630363176, 0.012355860682448734, 0.012961794051619808, 0.013624173935118219, 0.013840481481927026, 0.013069561017458644, 0.010701808373893267, 0.00771903065944328, 0.005861495175796137, 0.005165231246135169, 0.005921217616597594, 0.007104896163415608, 0.008350921822672544, 0.008925018295005697, 0.009371430717483671, 0.009435801072155624, 0.009688183607455218]"
jack can you hear me,98,2500,fetch,17,"[0.00340741590287543, 0.0036677330846235073, 0.00411685135125653, 0.004560207399026915, 0.005312369931212074, 0.005325195377100254, 0.004769212601654739, 0.004801269005970035, 0.005643738201038515, 0.00702304930088101, 0.007681416778810033, 0.008283761190903731, 0.008995672348071415, 0.00979379808182882, 0.01011495237081681, 0.009913071326005237, 0.009530796073668628, 0.008724602322939527, 0.007284820455544203, 0.005391043828411977, 0.004332454675028515, 0.004015229888813003, 0.004467703974402555, 0.005030268817621262, 0.006096656563623374, 0.006653922471955894, 0.006943938264767413]"
jack can you hear me,98,2500,fetch,17,"[0.0025845852385820646, 0.003073715612692808, 0.0035909407577906245, 0.004290390507053582, 0.005373752537881964, 0.005647253414416784, 0.005266302110607922, 0.005665302729330527, 0.006327882319946994, 0.007825443294188272, 0.008798985694341347, 0.009917702368630828, 0.011128485088978771, 0.011427150277329642, 0.011739482717453235, 0.011487036283051706, 0.010073055459351743, 0.008215085272093626, 0.0060997413878613035, 0.004989966006624619, 0.00472821882260307, 0.004794771908833915, 0.005549144641586088, 0.006439228525836952, 0.007585573973293206, 0.008222074808699954, 0.008507858777981058]"
jack can you hear me,98,2500,fetch,13,"[0.0037396281266076636, 0.004583539264659777, 0.005237258267994769, 0.005901514718221103, 0.006224040827772183, 0.00662068283687891, 0.005647806084518626, 0.004759539693997159, 0.004534734186887234, 0.005379031379190209, 0.006704215512176272, 0.00846836821759972, 0.008955228951248758, 0.008836955680608006, 0.009290914083051164, 0.009945971825404226, 0.009964615762674468, 0.009112049424000714, 0.007471458724019258, 0.005590334794272136, 0.004255515155055917, 0.0038498611919586725, 0.004531014738409534, 0.005597349096634546, 0.006971726008451951, 0.0072718903046870564, 0.007491129257197624, 0.007226640450672091, 0.007576559271622045]"
jack can you hear me,98,2500,fetch,18,"[0.0033145874055229996, 0.00397492919857413, 0.004459307605976354, 0.005238028047504213, 0.0054774891372045675, 0.005332511330016905, 0.004912639172617821, 0.0053790017245121426, 0.006065528122723611, 0.007247445950046632, 0.008742860809827106, 0.010357929362451005, 0.01125969083754419, 0.011384673879666192, 0.011445977346474324, 0.010978438166076278, 0.009338490504853728, 0.007798896848520781, 0.006036285061353588, 0.005108905264158744, 0.004763695895110177, 0.0046149065371923976, 0.005214528129625719, 0.005936045013145446, 0.007566388225051586, 0.008472116037707431, 0.008648514440503494]"
jack can you hear me,98,2500,fetch,31,"[0.00611112943794417, 0.005861853364524095, 0.005892497775986331, 0.0062305950728470455, 0.006766083529254717, 0.007058168600095564, 0.0069201524356274175, 0.007219657712835826, 0.007919618574003688, 0.009218444065559255, 0.010009956960781979, 0.01044875038994691, 0.010187654743466498, 0.00951821483246858, 0.008736014744105765, 0.008122939669065767, 0.007775721822216244, 0.007561861141110875, 0.007198646159889, 0.006679819210432191, 0.0065144708582773325, 0.006630732148709034, 0.00715967770048201]"
jack can you hear me,98,2500,fetch,15,"[0.004410893455105295, 0.005213067475046051, 0.0056850035222683025, 0.006200820184755122, 0.006700711708988508, 0.0066793966129353255, 0.00545632175834756, 0.005086514756189316, 0.005683726849175586, 0.007106788019077559, 0.008753405373806037, 0.010088055321493868, 0.010762106470615707, 0.010728608373694107, 0.011587261200377001, 0.011587557569272837, 0.011011102906955653, 0.009929048010719421, 0.008015844022455372, 0.006262621800949664, 0.0053646873728676455, 0.00557238287924845, 0.006369929342342729, 0.007600282999781482, 0.00868600039189974, 0.009067697757863265, 0.009102206670623373, 0.009022472574415508]"
jack can you hear me,98,2500,fetch,15,"[0.0034499573446594898, 0.00440623739823609, 0.004928032049152808, 0.00538491999411852, 0.006061134714040731, 0.005968601517889301, 0.004826422120139754, 0.004295386945348885, 0.005037363772801577, 0.006494388694464688, 0.007787391251214985, 0.008946019267635634, 0.009521005386978754, 0.009639466324072088, 0.01026742384101886, 0.010242964276303357, 0.009808395094175226, 0.008385136018875897, 0.006820295357900382, 0.0050387876578183366, 0.004182334467874863, 0.004205782485386889, 0.004886146699311703, 0.006135275473395508, 0.0070187362724507835, 0.007342416555842265, 0.007523881703403357, 0.007475131475145913]"
jack can you hear me,98,2500,fetch,18,"[0.0054470565181312346, 0.006062152901543213, 0.006265514369612168, 0.006851868931546416, 0.007115655732547009, 0.005905393820734178, 0.00503841015595774, 0.004814652398025042, 0.005205506517517083, 0.006240632306873606, 0.007424955859665763, 0.008813101622601512, 0.009952283864362874, 0.01028627045503421, 0.01020248590589541, 0.009791977756609921, 0.009389398888213931, 0.008720858804126779, 0.00712698066528506, 0.005675240994502386, 0.004986370022968947, 0.0048283958865890896, 0.005442074338975154, 0.006051829284108924, 0.007405146708475224, 0.00807118402682973, 0.008377475303866178]"
jack can you hear me,98,2500,fetch,15,"[0.004608386700935289, 0.006188577151970809, 0.0066076794285216366, 0.006860636625011107, 0.007045220143555142, 0.007082498915291347, 0.005911814498509752, 0.005818832744649194, 0.00632821119821663, 0.007422955087158678, 0.008781864402834582, 0.010006286540108333, 0.010879504440475902, 0.01070084160735164, 0.01128772615633767, 0.011179662086228654, 0.010872290541708286, 0.00993875858821599, 0.00812463849402096, 0.006399975934606021, 0.00572443871155038, 0.006086925655970066, 0.006928514055577147, 0.0077154015710611795, 0.008751703538307454, 0.009206273589407336, 0.009410116065557427, 0.009075431947725658]"
jack can you hear me,98,2500,fetch,17,"[0.0037984302816838947, 0.004163636581164665, 0.004421277229509984, 0.005150871476047699, 0.006271887194855154, 0.0059822304325595895, 0.004782776105880976, 0.004587931895701036, 0.005215067009827166, 0.006266982428768184, 0.007521391107538711, 0.008606258023790685, 0.00987346243548999, 0.010550491392614329, 0.010934552017482417, 0.010505815881671725, 0.009857807914872573, 0.008507162414203674, 0.0064802919821033604, 0.004880320501572362, 0.004184507985164108, 0.003909209762824831, 0.0046054143184646144, 0.005333545358753352, 0.006582013437213635, 0.0075321061973348275, 0.00789493398965571]"
jack can you hear me,98,2500,fetch,15,"[0.0025619562499502183, 0.003074662861746817, 0.0033469207224923487, 0.003797549130799797, 0.004985591772796338, 0.005607684700934035, 0.005133460692549959, 0.005253966280665431, 0.005819770132629498, 0.006791277089316472, 0.008181601496329287, 0.009434286612254565, 0.010540189085332415, 0.01059523691366359, 0.011556012628433317, 0.011836914509065256, 0.011493818797396834, 0.009773187203000832, 0.007899294818766089, 0.005729162303603641, 0.00479847692800941, 0.004462477875655653, 0.004817515374352188, 0.005777521370825334, 0.007034066060413954, 0.00787813460424842, 0.008384103146185252, 0.008069751043367716]"
jack can you hear me,98,2500,lay,57,"[0.007311396090247278, 0.007656030929522891, 0.008647796951941816, 0.008801192231277464, 0.008606513412445317, 0.007222320851112962, 0.0066918809071088775, 0.006697437280516118, 0.007190272474573221, 0.00724474312757474, 0.0069952894600318425, 0.007026172781772533, 0.007110685696145228, 0.007204133891963471]"
jack can you hear me,98,2500,lay,37,"[0.006302337242628473, 0.006908299838116809, 0.007539778211132806, 0.00802987612494878, 0.008247216969381256, 0.00861998121505328, 0.008612099289241533, 0.009030831996305716, 0.009669830850417052, 0.009244469936069687, 0.008059378489515438, 0.007242462941311703, 0.00672225433572189, 0.0064922194639933034, 0.006218045886749724, 0.006431966402219631, 0.0067005677993635104, 0.006967144098322196, 0.006988776925474665, 0.006625928792771196, 0.006716202391616535]"
jack can you hear me,98,2500,lay,44,"[0.006949032046854753, 0.0076196651176206115, 0.008034446175246722, 0.008577193071621287, 0.009019094206015264, 0.009239311721907383, 0.009265502512951747, 0.008974595789302863, 0.008941653281153395, 0.007348808697883127, 0.006397640713115333, 0.00620745399709997, 0.006366753400197386, 0.006816366735940987, 0.007123549695472175, 0.0073218919021359515, 0.007455726101670058, 0.007536051640104972]"
jack can you hear me,98,2500,lay,44,"[0.0073295788215321095, 0.007932929905027178, 0.008411808821118614, 0.00899738885805213, 0.00952322072131031, 0.009639411299347837, 0.00957363355842498, 0.00873400716845318, 0.008611106581074744, 0.00707173453367517, 0.006148561226739287, 0.006156837599309104, 0.0063738768339866555, 0.006847555591912855, 0.007172244365452576, 0.00740566060767569, 0.007587742549846698, 0.007586701309393915]"
jack can you hear me,98,2500,lay,47,"[0.008600604386530913, 0.00872505189309413, 0.009326042690500422, 0.009965890801795418, 0.010056753984396836, 0.009892189402960671, 0.008544118743351845, 0.00799652225495612, 0.007430842215892896, 0.006920222585023684, 0.006566876618365511, 0.0066576670547553425, 0.007328312940725412, 0.008033367525856618, 0.008508682584038668, 0.008864553088339307, 0.008717784761746564]"
jack can you hear me,98,2500,lay,52,"[0.00821506813190716, 0.008950712647756369, 0.009624418284794621, 0.0097551301997865, 0.009337055698953163, 0.008259211436067252, 0.007355645837260102, 0.006546141474687072, 0.006544146738979741, 0.006263419162704984, 0.006189667711594363, 0.00653166499876068, 0.006941667394997113, 0.007296086394030999, 0.007543429784495809, 0.007788794231227733]"
jack can you hear me,98,2500,lay,65,"[0.006721964632864329, 0.007098520538374241, 0.006516931410650418, 0.0055105718779637075, 0.005323662124732309, 0.005155896894142455, 0.005095860376218425, 0.005201518481671003, 0.005443062900552021, 0.005235939446643646, 0.005036865883582668]"
jack can you hear me,98,2500,lay,63,"[0.00684097516943806, 0.007016551458145535, 0.006893467123882621, 0.005539182612443434, 0.005010376160716611, 0.005031993060145162, 0.004981304823933563, 0.005233677301281693, 0.005619061144692041, 0.005444596960171877, 0.00534792223705961, 0.005447877343732259]"
jack can you hear me,98,2500,lay,45,"[0.006803089277472187, 0.007219398287507863, 0.007701353451308944, 0.008045710482563133, 0.008314813093381003, 0.008300596139309382, 0.008236977807575189, 0.0072710224983178326, 0.007279957880814456, 0.005976593958259802, 0.0053722307683087165, 0.005324997897145451, 0.00571058064089962, 0.0063004742978921115, 0.006737861725703351, 0.006812041877099784, 0.006616543145884767, 0.00668463325534162]"
jack can you hear me,98,2500,lay,61,"[0.005926601395445956, 0.006218833279561655, 0.006763643098002759, 0.006046463920783373, 0.00493619701441419, 0.004547729183643012, 0.004374200298870343, 0.004464652487055588, 0.005060471383755541, 0.0047944448478569705, 0.004552160006894077, 0.0045603971065418004, 0.004624520201579159]"
jack can you hear me,98,2500,lay,66,"[0.006737843054235761, 0.00714646731089681, 0.006760251266620718, 0.00622456101114746, 0.0059747391085717295, 0.0058029867850610635, 0.005821811694909282, 0.005973097306807413, 0.0062418489247090935, 0.005943756537563569, 0.005611091907499175]"
jack can you hear me,98,2500,lay,39,"[0.007534384543320015, 0.008119586201071496, 0.008622355645612515, 0.009079083573728644, 0.009493503867202383, 0.009765451611133595, 0.010173379386046798, 0.010613720408450574, 0.011507131397940015, 0.010316431624626782, 0.009187619200042919, 0.008141541095953629, 0.008148519157661313, 0.008133682548625025, 0.00808975539307119, 0.008370935166502934, 0.008714838396731876, 0.009029446738156258, 0.008735417667597528, 0.008340372456917825]"
jack can you hear me,98,2500,lay,69,"[0.0068448932259600566, 0.005888774447253976, 0.005370915089219308, 0.005229048044021593, 0.005144642727711273, 0.005236726120743237, 0.0053171944130053096, 0.005521779123627664, 0.005815013670421238, 0.005757582572129148]"
jack can you hear me,98,2500,lay,41,"[0.007016697178958198, 0.008021370938244588, 0.008672889581786657, 0.009115696846561954, 0.009628114761300497, 0.010240078621953499, 0.01039098984706095, 0.010418641244321278, 0.009751700695695384, 0.008752389469596163, 0.007158579971178085, 0.00657284310692736, 0.0067036393575437125, 0.006658566534596728, 0.006963601743368445, 0.007325260838229925, 0.0077461592886108955, 0.00811115583373133, 0.008021097853983358]"
jack can you hear me,98,2500,lay,47,"[0.006587400410003969, 0.006959071236547527, 0.007364682523911523, 0.007767359980435372, 0.007845413623291466, 0.007704556657608843, 0.006750134821782279, 0.006419750806634311, 0.006181066189561027, 0.005476883511218491, 0.00532885408455938, 0.005557907282088661, 0.0061372687808948475, 0.006685374673162467, 0.006985761788617768, 0.007003449204655527, 0.006788584580584943]"
jack can you hear me,98,2500,lay,45,"[0.00686362731384506, 0.0071649011739391795, 0.007534265369005973, 0.008086518430700964, 0.008663905824134725, 0.008794840318710457, 0.008455863102462467, 0.007524775300483817, 0.00785048230964409, 0.006505106388474423, 0.00609361935544088, 0.006121702549413308, 0.006541282484490207, 0.007158792630451774, 0.007460148215621803, 0.007767521267071216, 0.00802584248582411, 0.008018076976591522]"
jack can you hear me,98,2500,lay,57,"[0.0068072981793201775, 0.007171783950414592, 0.007945956603108963, 0.008155819843114172, 0.007722290643701691, 0.006444693939138845, 0.005940502652499807, 0.0059971164959812745, 0.006512630740678707, 0.006520036762757391, 0.006288083801872466, 0.006425064396576663, 0.006601244408048325, 0.006680724025765433]"
jack can you hear me,98,2500,lay,42,"[0.0070521889971055796, 0.007414236529065081, 0.00796402528537619, 0.00831353832065963, 0.008733849276673597, 0.009123929480776095, 0.009106898218343247, 0.009188313840290103, 0.008671540146510245, 0.008116661488983986, 0.0070066660679470845, 0.006659365563563873, 0.0066609724744008236, 0.006631123825456896, 0.00685935585444405, 0.007113142360347266, 0.0075111423636553525, 0.007804869932303083, 0.007596627069731994]"
jack can you hear me,98,2500,lay,58,"[0.006090170101444553, 0.006311959665417155, 0.007247436750883763, 0.007381907802544204, 0.007350964418635605, 0.005832088970892811, 0.005419262643351701, 0.0053610211451954395, 0.005754529474954747, 0.005657858726633103, 0.0054144859092328836, 0.0054772639446853235, 0.005636999743682942, 0.005614469177252435]"
jack can you hear me,98,2500,lay,55,"[0.006920283025335576, 0.0074394657917464845, 0.008607794907888213, 0.008954978623618591, 0.00820249472627507, 0.007113122494192462, 0.005887062893390962, 0.005819105599973857, 0.006285976759748814, 0.006191825336432777, 0.005988819288366788, 0.006100819969877179, 0.006435699810870185, 0.006823486102272611, 0.0069738472792373885]"
jack can you hear me,98,2500,name,20,"[0.002306836134200804, 0.0033605951898047575, 0.004598274104331862, 0.00586122222394089, 0.00677385148149946, 0.007320049995310596, 0.007441645658391902, 0.008464076262138706, 0.00899919947707097, 0.009785442506323327, 0.010862675444273736, 0.012313008874186872, 0.013727382776551061, 0.013097874770330278, 0.01281226321860585, 0.010940479232961795, 0.009698903505085399, 0.007683670267895615, 0.006251403952095525, 0.006066565515635386, 0.0060531991653259955, 0.006732075873300161, 0.007789028319365177, 0.008685319775835133, 0.00961088171443784, 0.010255810759725864]"
jack can you hear me,98,2500,name,23,"[0.0020975986523511995, 0.0040317319754347375, 0.005440505433939419, 0.00624581668348105, 0.006542086157237257, 0.00719569033502575, 0.007739723716598407, 0.0088299523779414, 0.009063062265812872, 0.009369391447553433, 0.010522375141736798, 0.012253261060531633, 0.01341690222535715, 0.012284467872495498, 0.010926420308767204, 0.009511267168319508, 0.007878202820241154, 0.006989752767083905, 0.006182373137370028, 0.006097070808161788, 0.006638074989091216, 0.006966852848628891, 0.007625172960123038, 0.008369637193509902, 0.009433860577820996]"
